DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names (3)|Attributes from Lookup Table
claimcenter.dbo.cc_incident|VehicleTitleRecvd|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_VehicleTitleRecvd / cctl_YesNo_Name_VehicleTitleRecvd / cctl_YesNo_Description_VehicleTitleRecvd|TypeCode / Name / Description
claimcenter.dbo.cc_incident|VehicleTitleReqd|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_VehicleTitleReqd / cctl_YesNo_Name_VehicleTitleReqd / cctl_YesNo_Description_VehicleTitleReqd|TypeCode / Name / Description
claimcenter.dbo.cc_incident|VehicleType|ID|claimcenter.dbo.cctl_VehicleType|cctl_VehicleType_TypeCode_VehicleType / cctl_VehicleType_Name_VehicleType / cctl_VehicleType_Description_VehicleType|TypeCode / Name / Description
claimcenter.dbo.cc_incident|VehicleUseReason|ID|claimcenter.dbo.cctl_ReasonForUse|cctl_ReasonForUse_TypeCode_VehicleUseReason / cctl_ReasonForUse_Name_VehicleUseReason / cctl_ReasonForUse_Description_VehicleUseReason|TypeCode / Name / Description
claimcenter.dbo.cc_IncompatibleNewExposure|ExistingExposures|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_ExistingExposures / cctl_CoverageType_Name_ExistingExposures / cctl_CoverageType_Description_ExistingExposures|TypeCode / Name / Description
claimcenter.dbo.cc_IncompatibleNewExposure|NewExposureCoverage|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_NewExposureCoverage / cctl_CoverageType_Name_NewExposureCoverage / cctl_CoverageType_Description_NewExposureCoverage|TypeCode / Name / Description
claimcenter.dbo.cc_IncompatibleNewExposure|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_instrumentedworkexecutor|WorkQueueID|ID|claimcenter.dbo.cctl_BatchProcessType|cctl_BatchProcessType_TypeCode_WorkQueueID / cctl_BatchProcessType_Name_WorkQueueID / cctl_BatchProcessType_Description_WorkQueueID|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForCause|LOBCode|ID|claimcenter.dbo.cctl_LOBCode|cctl_LOBCode_TypeCode_LOBCode / cctl_LOBCode_Name_LOBCode / cctl_LOBCode_Description_LOBCode|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForCause|LossCause|ID|claimcenter.dbo.cctl_LossCause|cctl_LossCause_TypeCode_LossCause / cctl_LossCause_Name_LossCause / cctl_LossCause_Description_LossCause|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForCause|LossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LossType / cctl_LossType_Name_LossType / cctl_LossType_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForCause|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForCause|PrimaryCoverage|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_PrimaryCoverage / cctl_CoverageType_Name_PrimaryCoverage / cctl_CoverageType_Description_PrimaryCoverage|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForFault|FaultRating|ID|claimcenter.dbo.cctl_FaultRating|cctl_FaultRating_TypeCode_FaultRating / cctl_FaultRating_Name_FaultRating / cctl_FaultRating_Description_FaultRating|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForFault|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_InvalidCoverageForFault|PrimaryCoverage|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_PrimaryCoverage / cctl_CoverageType_Name_PrimaryCoverage / cctl_CoverageType_Description_PrimaryCoverage|TypeCode / Name / Description
claimcenter.dbo.cc_largelossthreshold|NotificationType|ID|claimcenter.dbo.cctl_LargeLossNotificationType|cctl_LargeLossNotificationType_TypeCode_NotificationType / cctl_LargeLossNotificationType_Name_NotificationType / cctl_LargeLossNotificationType_Description_NotificationType|TypeCode / Name / Description
claimcenter.dbo.cc_largelossthreshold|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_litstatustypeline|LitigationStatus|ID|claimcenter.dbo.cctl_MatterStatus|cctl_MatterStatus_TypeCode_LitigationStatus / cctl_MatterStatus_Name_LitigationStatus / cctl_MatterStatus_Description_LitigationStatus|TypeCode / Name / Description
claimcenter.dbo.cc_loadcallback|ExecutionTime|ID|claimcenter.dbo.cctl_LoaderCallbackTimeType|cctl_LoaderCallbackTimeType_TypeCode_ExecutionTime / cctl_LoaderCallbackTimeType_Name_ExecutionTime / cctl_LoaderCallbackTimeType_Description_ExecutionTime|TypeCode / Name / Description
claimcenter.dbo.cc_loadcommand|CommandType|ID|claimcenter.dbo.cctl_LoadCommandType|cctl_LoadCommandType_TypeCode_CommandType / cctl_LoadCommandType_Name_CommandType / cctl_LoadCommandType_Description_CommandType|TypeCode / Name / Description
claimcenter.dbo.cc_loaderror)</div>}|LoadErrorType|ID|claimcenter.dbo.cctl_LoadErrorType|cctl_LoadErrorType_TypeCode_LoadErrorType / cctl_LoadErrorType_Name_LoadErrorType / cctl_LoadErrorType_Description_LoadErrorType|TypeCode / Name / Description
claimcenter.dbo.cc_loadintegritycheck|LoadIntegrityCheckType|ID|claimcenter.dbo.cctl_LoadErrorType|cctl_LoadErrorType_TypeCode_LoadIntegrityCheckType / cctl_LoadErrorType_Name_LoadIntegrityCheckType / cctl_LoadErrorType_Description_LoadIntegrityCheckType|TypeCode / Name / Description
claimcenter.dbo.cc_loadstep|StepType|ID|claimcenter.dbo.cctl_LoadStepType|cctl_LoadStepType_TypeCode_StepType / cctl_LoadStepType_Name_StepType / cctl_LoadStepType_Description_StepType|TypeCode / Name / Description
claimcenter.dbo.cc_locationinfo|Country|ID|claimcenter.dbo.cctl_Country|cctl_Country_TypeCode_Country / cctl_Country_Name_Country / cctl_Country_Description_Country|TypeCode / Name / Description
claimcenter.dbo.cc_locationinfo|State|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_State / cctl_State_Name_State / cctl_State_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_LodgingProvider|Subtype|ID|claimcenter.dbo.cctl_LodgingProvider|cctl_LodgingProvider_TypeCode_Subtype / cctl_LodgingProvider_Name_Subtype / cctl_LodgingProvider_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.ccx_logtitle_ext|Party|ID|claimcenter.dbo.cctl_Party_Ext|cctl_Party_Ext_TypeCode_Party / cctl_Party_Ext_Name_Party / cctl_Party_Ext_Description_Party|TypeCode / Name / Description
claimcenter.dbo.ccx_logtitle_ext|SalvageDisp|ID|claimcenter.dbo.cctl_SalvageDisp_Ext|cctl_SalvageDisp_Ext_TypeCode_SalvageDisp / cctl_SalvageDisp_Ext_Name_SalvageDisp / cctl_SalvageDisp_Ext_Description_SalvageDisp|TypeCode / Name / Description
claimcenter.dbo.ccx_lotstageupdates_ext|LotStage|ID|claimcenter.dbo.cctl_LotStage|cctl_LotStage_TypeCode_LotStage / cctl_LotStage_Name_LotStage / cctl_LotStage_Description_LotStage|TypeCode / Name / Description
claimcenter.dbo.ccx_lotstageupdates_ext|ProcessedStatusCode|ID|claimcenter.dbo.cctl_LotStatusProcessedState|cctl_LotStatusProcessedState_TypeCode_ProcessedStatusCode / cctl_LotStatusProcessedState_Name_ProcessedStatusCode / cctl_LotStatusProcessedState_Description_ProcessedStatusCode|TypeCode / Name / Description
claimcenter.dbo.cc_matter|AssignmentStatus|ID|claimcenter.dbo.cctl_AssignmentStatus|cctl_AssignmentStatus_TypeCode_AssignmentStatus / cctl_AssignmentStatus_Name_AssignmentStatus / cctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_matter|CourtDistrict|ID|claimcenter.dbo.cctl_MatterCourtDistrict|cctl_mattercourtdistrict_typecode_courtdistrict / cctl_mattercourtdistrict_name_courtdistrict / cctl_mattercourtdistrict_description_courtdistrict|TypeCode / Name / Description
claimcenter.dbo.cc_matter|CourtType|ID|claimcenter.dbo.cctl_MatterCourtType|cctl_MatterCourtType_TypeCode_CourtType / cctl_MatterCourtType_Name_CourtType / cctl_MatterCourtType_Description_CourtType|TypeCode / Name / Description
claimcenter.dbo.cc_matter|LegalSpecialty|ID|claimcenter.dbo.cctl_LegalSpecialty|cctl_LegalSpecialty_TypeCode_LegalSpecialty / cctl_LegalSpecialty_Name_LegalSpecialty / cctl_LegalSpecialty_Description_LegalSpecialty|TypeCode / Name / Description
claimcenter.dbo.cc_matter|MatterType|ID|claimcenter.dbo.cctl_MatterType|cctl_MatterType_TypeCode_MatterType / cctl_MatterType_Name_MatterType / cctl_MatterType_Description_MatterType|TypeCode / Name / Description
claimcenter.dbo.cc_matter|MethodServed|ID|claimcenter.dbo.cctl_MatterMethodServed|cctl_MatterMethodServed_TypeCode_MethodServed / cctl_MatterMethodServed_Name_MethodServed / cctl_MatterMethodServed_Description_MethodServed|TypeCode / Name / Description
claimcenter.dbo.cc_matter|OutsideLawFirm_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_OutsideLawFirm_Ext / cctl_YesNo_Name_OutsideLawFirm_Ext / cctl_YesNo_Description_OutsideLawFirm_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_matter|PrimaryCause|ID|claimcenter.dbo.cctl_PrimaryCauseType|cctl_PrimaryCauseType_TypeCode_PrimaryCause / cctl_PrimaryCauseType_Name_PrimaryCause / cctl_PrimaryCauseType_Description_PrimaryCause|TypeCode / Name / Description
claimcenter.dbo.cc_matter|ReopenedReason|ID|claimcenter.dbo.cctl_MatterReopenedReason|cctl_MatterReopenedReason_TypeCode_ReopenedReason / cctl_MatterReopenedReason_Name_ReopenedReason / cctl_MatterReopenedReason_Description_ReopenedReason|TypeCode / Name / Description
claimcenter.dbo.cc_matter|Resolution|ID|claimcenter.dbo.cctl_ResolutionType|cctl_ResolutionType_TypeCode_Resolution / cctl_ResolutionType_Name_Resolution / cctl_ResolutionType_Description_Resolution|TypeCode / Name / Description
claimcenter.dbo.cc_matter|RiskType|ID|claimcenter.dbo.cctl_MatterRiskType|cctl_MatterRiskType_TypeCode_RiskType / cctl_MatterRiskType_Name_RiskType / cctl_MatterRiskType_Description_RiskType|TypeCode / Name / Description
claimcenter.dbo.cc_matter|SuitStatus_Ext|ID|claimcenter.dbo.cctl_SuitStatus_Ext|cctl_SuitStatus_Ext_TypeCode_SuitStatus_Ext / cctl_SuitStatus_Ext_Name_SuitStatus_Ext / cctl_SuitStatus_Ext_Description_SuitStatus_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_matter|SuitType|ID|claimcenter.dbo.cctl_SuitType|cctl_SuitType_TypeCode_SuitType / cctl_SuitType_Name_SuitType / cctl_SuitType_Description_SuitType|TypeCode / Name / Description
claimcenter.dbo.cc_matter|ValidationLevel|ID|claimcenter.dbo.cctl_ValidationLevel|cctl_ValidationLevel_TypeCode_ValidationLevel / cctl_ValidationLevel_Name_ValidationLevel / cctl_ValidationLevel_Description_ValidationLevel|TypeCode / Name / Description
claimcenter.dbo.cc_matter|VenueRating|ID|claimcenter.dbo.cctl_MatterVenueRating|cctl_MatterVenueRating_TypeCode_VenueRating / cctl_MatterVenueRating_Name_VenueRating / cctl_MatterVenueRating_Description_VenueRating|TypeCode / Name / Description
claimcenter.dbo.cc_matter|VenueSuitState_Ext|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_VenueSuitState_Ext / cctl_State_Name_VenueSuitState_Ext / cctl_State_Description_VenueSuitState_Ext|TypeCode / Name / Description
claimcenter.dbo.ccx_MatterLawFirmDetail_Ext|FirmRole|ID|claimcenter.dbo.cctl_ContactRole|cctl_ContactRole_TypeCode_FirmRole / cctl_ContactRole_Name_FirmRole / cctl_ContactRole_Description_FirmRole|TypeCode / Name / Description
claimcenter.dbo.ccx_MatterLawFirmDetail_Ext|OutsideLawFirm_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_OutsideLawFirm_Ext / cctl_YesNo_Name_OutsideLawFirm_Ext / cctl_YesNo_Description_OutsideLawFirm_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_medicalaction|FutureActionReq|ID|claimcenter.dbo.cctl_FutureMedicalActionType|cctl_FutureMedicalActionType_TypeCode_FutureActionReq / cctl_FutureMedicalActionType_Name_FutureActionReq / cctl_FutureMedicalActionType_Description_FutureActionReq|TypeCode / Name / Description
claimcenter.dbo.cc_medicalaction|MedicalActionType|ID|claimcenter.dbo.cctl_MedicalActionType|cctl_MedicalActionType_TypeCode_MedicalActionType / cctl_MedicalActionType_Name_MedicalActionType / cctl_MedicalActionType_Description_MedicalActionType|TypeCode / Name / Description
claimcenter.dbo.cc_medicalcontactstatus|InfoSource|ID|claimcenter.dbo.cctl_InfoSource|cctl_InfoSource_TypeCode_InfoSource / cctl_InfoSource_Name_InfoSource / cctl_InfoSource_Description_InfoSource|TypeCode / Name / Description
claimcenter.dbo.cc_medicalcontactstatus|MedicalTreatmentStatus|ID|claimcenter.dbo.cctl_MedicalTreatmentStatus|cctl_MedicalTreatmentStatus_TypeCode_MedicalTreatmentStatus / cctl_MedicalTreatmentStatus_Name_MedicalTreatmentStatus / cctl_MedicalTreatmentStatus_Description_MedicalTreatmentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_medicalcontactstatus|TreatmentOutcome|ID|claimcenter.dbo.cctl_TreatmentOutcome|cctl_TreatmentOutcome_TypeCode_TreatmentOutcome / cctl_TreatmentOutcome_Name_TreatmentOutcome / cctl_TreatmentOutcome_Description_TreatmentOutcome|TypeCode / Name / Description
claimcenter.dbo.cc_medicaltreatment|ApprovedTreatment|ID|claimcenter.dbo.cctl_ApprovedTreatment|cctl_ApprovedTreatment_TypeCode_ApprovedTreatment / cctl_ApprovedTreatment_Name_ApprovedTreatment / cctl_ApprovedTreatment_Description_ApprovedTreatment|TypeCode / Name / Description
claimcenter.dbo.ccx_medicare_ext|Letter|ID|claimcenter.dbo.cctl_ContactMedicareLetter|cctl_ContactMedicareLetter_TypeCode_Letter / cctl_ContactMedicareLetter_Name_Letter / cctl_ContactMedicareLetter_Description_Letter|TypeCode / Name / Description
claimcenter.dbo.ccx_medicare_ext|Type|ID|claimcenter.dbo.cctl_ContactMedicareType|cctl_ContactMedicareType_TypeCode_Type / cctl_ContactMedicareType_Name_Type / cctl_ContactMedicareType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_message|ErrorCategory|ID|claimcenter.dbo.cctl_ErrorCategory|cctl_ErrorCategory_TypeCode_ErrorCategory / cctl_ErrorCategory_Name_ErrorCategory / cctl_ErrorCategory_Description_ErrorCategory|TypeCode / Name / Description
claimcenter.dbo.cc_messagehistory|ErrorCategory|ID|claimcenter.dbo.cctl_ErrorCategory|cctl_ErrorCategory_TypeCode_ErrorCategory / cctl_ErrorCategory_Name_ErrorCategory / cctl_ErrorCategory_Description_ErrorCategory|TypeCode / Name / Description
claimcenter.dbo.cc_metroreport|AgentState|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_AgentState / cctl_State_Name_AgentState / cctl_State_Description_AgentState|TypeCode / Name / Description
claimcenter.dbo.cc_metroreport|LossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LossType / cctl_LossType_Name_LossType / cctl_LossType_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.cc_metroreport|MetroAgency|ID|claimcenter.dbo.cctl_MetroAgencyType|cctl_MetroAgencyType_TypeCode_MetroAgency / cctl_MetroAgencyType_Name_MetroAgency / cctl_MetroAgencyType_Description_MetroAgency|TypeCode / Name / Description
claimcenter.dbo.cc_metroreport|MetroReportType|ID|claimcenter.dbo.cctl_MetroReportType|cctl_MetroReportType_TypeCode_MetroReportType / cctl_MetroReportType_Name_MetroReportType / cctl_MetroReportType_Description_MetroReportType|TypeCode / Name / Description
claimcenter.dbo.cc_metroreport|Status|ID|claimcenter.dbo.cctl_MetroReportStatus|cctl_MetroReportStatus_TypeCode_Status / cctl_MetroReportStatus_Name_Status / cctl_MetroReportStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_negotiationline|Type|ID|claimcenter.dbo.cctl_NegotiationType|cctl_NegotiationType_TypeCode_Type / cctl_NegotiationType_Name_Type / cctl_NegotiationType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_negotiationtext|Type|ID|claimcenter.dbo.cctl_MatterTextType|cctl_MatterTextType_TypeCode_Type / cctl_MatterTextType_Name_Type / cctl_MatterTextType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_note|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_note|NoteBlock_Ext|ID|claimcenter.dbo.cctl_NoteBlockType_Ext|cctl_NoteBlockType_Ext_TypeCode_NoteBlock_Ext / cctl_NoteBlockType_Ext_Name_NoteBlock_Ext / cctl_NoteBlockType_Ext_Description_NoteBlock_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_note|SecurityType|ID|claimcenter.dbo.cctl_NoteSecurityType|cctl_NoteSecurityType_TypeCode_SecurityType / cctl_NoteSecurityType_Name_SecurityType / cctl_NoteSecurityType_Description_SecurityType|TypeCode / Name / Description
claimcenter.dbo.cc_note|Topic|ID|claimcenter.dbo.cctl_NoteTopicType|cctl_NoteTopicType_TypeCode_Topic / cctl_NoteTopicType_Name_Topic / cctl_NoteTopicType_Description_Topic|TypeCode / Name / Description
claimcenter.dbo.cc_official|OfficialType|ID|claimcenter.dbo.cctl_OfficialType|cctl_officialtype_typecode_officialtype / cctl_officialtype_name_officialtype / cctl_officialtype_description_officialtype|TypeCode / Name / Description
claimcenter.dbo.cc_officialid|OfficialIDType|ID|claimcenter.dbo.cctl_OfficialIDType|cctl_officialidtype_typecode_officialidtype / cctl_officialidtype_name_officialidtype / cctl_officialidtype_description_officialidtype|TypeCode / Name / Description
claimcenter.dbo.cc_officialid|State|ID|claimcenter.dbo.cctl_Jurisdiction|cctl_Jurisdiction_TypeCode_State / cctl_Jurisdiction_Name_State / cctl_Jurisdiction_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_officialid|Subtype|ID|claimcenter.dbo.cctl_OfficialID|cctl_OfficialID_TypeCode_Subtype / cctl_OfficialID_Name_Subtype / cctl_OfficialID_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.ccx_oneinctransaction_ext|TransactionStatus|ID|claimcenter.dbo.cctl_OneIncTransactionType_Ext|cctl_OneIncTransactionType_Ext_TypeCode_TransactionStatus / cctl_OneIncTransactionType_Ext_Name_TransactionStatus / cctl_OneIncTransactionType_Ext_Description_TransactionStatus|TypeCode / Name / Description
claimcenter.dbo.ccx_oneinctransaction_ext|TransactionType|ID|claimcenter.dbo.cctl_OneIncReturnTransType_Ext|cctl_OneIncReturnTransType_Ext_TypeCode_TransactionType / cctl_OneIncReturnTransType_Ext_Name_TransactionType / cctl_OneIncReturnTransType_Ext_Description_TransactionType|TypeCode / Name / Description
claimcenter.dbo.cc_organization|Type|ID|claimcenter.dbo.cctl_BusinessType|cctl_BusinessType_TypeCode_Type / cctl_BusinessType_Name_Type / cctl_BusinessType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_OrganizationZoneAdmin|Country|ID|claimcenter.dbo.cctl_Country|cctl_Country_TypeCode_Country / cctl_Country_Name_Country / cctl_Country_Description_Country|TypeCode / Name / Description
claimcenter.dbo.cc_OrganizationZoneAdmin|ZoneType|ID|claimcenter.dbo.cctl_ZoneType|cctl_ZoneType_TypeCode_ZoneType / cctl_ZoneType_Name_ZoneType / cctl_ZoneType_Description_ZoneType|TypeCode / Name / Description
claimcenter.dbo.cc_otherinstruction|InstructionCategory|ID|claimcenter.dbo.cctl_InstructionCategory|cctl_InstructionCategory_TypeCode_InstructionCategory / cctl_InstructionCategory_Name_InstructionCategory / cctl_InstructionCategory_Description_InstructionCategory|TypeCode / Name / Description
claimcenter.dbo.cc_otherinstruction|InstructionType|ID|claimcenter.dbo.cctl_InstructionType|cctl_InstructionType_TypeCode_InstructionType / cctl_InstructionType_Name_InstructionType / cctl_InstructionType_Description_InstructionType|TypeCode / Name / Description
claimcenter.dbo.cc_otherinstruction|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_otherinstruction|Subtype|ID|claimcenter.dbo.cctl_OtherInstruction|cctl_OtherInstruction_TypeCode_Subtype / cctl_OtherInstruction_Name_Subtype / cctl_OtherInstruction_Description_Subtype|TypeCode / Name / Description
