DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table
policycenter.dbo.pcx_multipolicyratefactor_ext|policyType|ID|policycenter.dbo.pctl_MultiDiscPolicyTypes_Ext|pctl_MultiDiscPolicyTypes_Ext_TypeCode_policyType / pctl_MultiDiscPolicyTypes_Ext_Name_policyType / pctl_MultiDiscPolicyTypes_Ext_Description_policyType|TypeCode / Name / Description
policycenter.dbo.pc_mvr|Gender|ID|policycenter.dbo.pctl_GenderType|pctl_GenderType_TypeCode / pctl_GenderType_Name / pctl_GenderType_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvr|Subtype|ID|policycenter.dbo.pctl_MVR|pctl_MVR_TypeCode / pctl_MVR_Name / pctl_MVR_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrconfig|Jurisdiction|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrconfig|UWCompanyCode|ID|policycenter.dbo.pctl_UWCompanyCode|pctl_UWCompanyCode_TypeCode / pctl_UWCompanyCode_Name / pctl_UWCompanyCode_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrincident|IncidentType|ID|policycenter.dbo.pctl_MVRIncidentType|pctl_MVRIncidentType_TypeCode / pctl_MVRIncidentType_Name / pctl_MVRIncidentType_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrincident|Subtype|ID|policycenter.dbo.pctl_MVRIncident|pctl_MVRIncident_TypeCode / pctl_MVRIncident_Name / pctl_MVRIncident_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrlicense|LicenseState|ID|policycenter.dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrlicense|Subtype|ID|policycenter.dbo.pctl_MVRLicense|pctl_MVRLicense_TypeCode / pctl_MVRLicense_Name / pctl_MVRLicense_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrorder|LicenseStateSC|ID|policycenter.dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrorder|MVRResponse|ID|policycenter.dbo.pctl_MVRResponse|pctl_MVRResponse_TypeCode / pctl_MVRResponse_Name / pctl_MVRResponse_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrorder|OrderStatus|ID|policycenter.dbo.pctl_MVRStatus|pctl_MVRStatus_TypeCode / pctl_MVRStatus_Name / pctl_MVRStatus_Description|TypeCode / Name / Description
policycenter.dbo.pc_mvrorder|Subtype|ID|policycenter.dbo.pctl_MVROrder|pctl_MVROrder_TypeCode / pctl_MVROrder_Name / pctl_MVROrder_Description|TypeCode / Name / Description
policycenter.dbo.pcx_naicsdetails|InBopAppetite|ID|policycenter.dbo.pctl_IndustryAppetite|pctl_IndustryAppetite_TypeCode2 / pctl_IndustryAppetite_Name2 / pctl_IndustryAppetite_Description2|TypeCode / Name / Description
policycenter.dbo.pcx_naicsdetails|InCppAppetite|ID|policycenter.dbo.pctl_IndustryAppetite|pctl_IndustryAppetite_TypeCode1 / pctl_IndustryAppetite_Name1 / pctl_IndustryAppetite_Description1|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|ActualTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|ChargePattern|ID|policycenter.dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode / pctl_ChargePattern_Name / pctl_ChargePattern_Description|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|ProrationMethod|ID|policycenter.dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode / pctl_ProrationMethod_Name / pctl_ProrationMethod_Description|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|RateAmountType|ID|policycenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode / pctl_RateAmountType_Name / pctl_RateAmountType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|RoundingMode|ID|policycenter.dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode / pctl_RoundingModeType_Name / pctl_RoundingModeType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_nonbillableamount_ext|Subtype|ID|policycenter.dbo.pctl_NonBillableAmount_Ext|pctl_NonBillableAmount_Ext_TypeCode / pctl_NonBillableAmount_Ext_Name / pctl_NonBillableAmount_Ext_Description|TypeCode / Name / Description
policycenter.dbo.pc_note|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode / pctl_LanguageType_Name / pctl_LanguageType_Description|TypeCode / Name / Description
policycenter.dbo.pc_note|SecurityType|ID|policycenter.dbo.pctl_NoteSecurityType|pctl_NoteSecurityType_TypeCode / pctl_NoteSecurityType_Name / pctl_NoteSecurityType_Description|TypeCode / Name / Description
policycenter.dbo.pc_note|Topic|ID|policycenter.dbo.pctl_NoteTopicType|pctl_NoteTopicType_TypeCode / pctl_NoteTopicType_Name / pctl_NoteTopicType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_NoticeDelivery|Product|ID|policycenter.dbo.pctl_PolicyLine|pctl_PolicyLine_TypeCode / pctl_PolicyLine_Name / pctl_PolicyLine_Description|TypeCode / Name / Description
policycenter.dbo.pcx_NoticeDelivery|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pcx_NoticeDelivery|Subtype|ID|policycenter.dbo.pctl_NoticeDelivery|pctl_NoticeDelivery_TypeCode / pctl_NoticeDelivery_Name / pctl_NoticeDelivery_Description|TypeCode / Name / Description
policycenter.dbo.pc_notificationconfig|ActionType|ID|policycenter.dbo.pctl_NotificationActionType|pctl_NotificationActionType_TypeCode / pctl_NotificationActionType_Name / pctl_NotificationActionType_Description|TypeCode / Name / Description
policycenter.dbo.pc_notificationconfig|Category|ID|policycenter.dbo.pctl_NotificationCategory|pctl_NotificationCategory_TypeCode / pctl_NotificationCategory_Name / pctl_NotificationCategory_Description|TypeCode / Name / Description
policycenter.dbo.pc_notificationconfig|Jurisdiction|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pcx_npcancelnoticeExt|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description
policycenter.dbo.pcx_npcanceltransclsedays_ext|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pc_offeringlookup|Availability|ID|policycenter.dbo.pctl_AvailabilityType|pctl_AvailabilityType_TypeCode / pctl_AvailabilityType_Name / pctl_AvailabilityType_Description|TypeCode / Name / Description
policycenter.dbo.pc_offeringlookup|JobType|ID|policycenter.dbo.pctl_Job|pctl_Job_TypeCode / pctl_Job_Name / pctl_Job_Description|TypeCode / Name / Description
policycenter.dbo.pc_offeringlookup|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pc_offeringlookup|Subtype|ID|policycenter.dbo.pctl_OfferingLookup|pctl_OfferingLookup_TypeCode / pctl_OfferingLookup_Name / pctl_OfferingLookup_Description|TypeCode / Name / Description
policycenter.dbo.pc_officialid|OfficialIDType|ID|policycenter.dbo.pctl_OfficialIDType|pctl_OfficialIDType_TypeCode / pctl_OfficialIDType_Name / pctl_OfficialIDType_Description|TypeCode / Name / Description
policycenter.dbo.pc_officialid|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pc_officialid|Subtype|ID|policycenter.dbo.pctl_OfficialID|pctl_OfficialID_TypeCode / pctl_OfficialID_Name / pctl_OfficialID_Description|TypeCode / Name / Description
policycenter.dbo.pc_officialidvalidationinfo|OfficialIdRequiredType|ID|policycenter.dbo.pctl_OfficialIdRequiredType|pctl_OfficialIdRequiredType_TypeCode / pctl_OfficialIdRequiredType_Name / pctl_OfficialIdRequiredType_Description|TypeCode / Name / Description
policycenter.dbo.pc_officialidvalidationinfo|OfficialIDType|ID|policycenter.dbo.pctl_OfficialIDType|pctl_OfficialIDType_TypeCode / pctl_OfficialIDType_Name / pctl_OfficialIDType_Description|TypeCode / Name / Description
policycenter.dbo.pc_officialidvalidationinfo|State|ID|policycenter.dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description
policycenter.dbo.pc_organization|ProducerStatus|ID|policycenter.dbo.pctl_ProducerStatus|pctl_ProducerStatus_TypeCode / pctl_ProducerStatus_Name / pctl_ProducerStatus_Description|TypeCode / Name / Description
policycenter.dbo.pc_organization|Tier|ID|policycenter.dbo.pctl_Tier|pctl_Tier_TypeCode / pctl_Tier_Name / pctl_Tier_Description|TypeCode / Name / Description
policycenter.dbo.pc_organization|Type|ID|policycenter.dbo.pctl_BusinessType|pctl_BusinessType_TypeCode / pctl_BusinessType_Name / pctl_BusinessType_Description|TypeCode / Name / Description
policycenter.dbo.pc_OrganizationZoneAdmin|Country|ID|policycenter.dbo.pctl_Country|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country|TypeCode / Name / Description
policycenter.dbo.pc_OrganizationZoneAdmin|ZoneType|ID|policycenter.dbo.pctl_ZoneType|pctl_ZoneType_TypeCode_ZoneType / pctl_ZoneType_Name_ZoneType / pctl_ZoneType_Description_ZoneType|TypeCode / Name / Description
policycenter.dbo.pcx_otherMembers|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacededpremiumhistory|Reason|ID|policycenter.dbo.pctl_RIRecalcReason|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason|TypeCode / Name / Description
policycenter.dbo.pc_pacededpremiumtransaction|BasisGNP_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur|TypeCode / Name / Description
policycenter.dbo.pc_pacededpremiumtransaction|CededPremium_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description
policycenter.dbo.pc_pacededpremiumtransaction|CededPremiumMarkup_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur|TypeCode / Name / Description
policycenter.dbo.pc_pacededpremiumtransaction|CededRiskAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_pacededpremiumtransaction|Commission_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur|TypeCode / Name / Description
policycenter.dbo.pcx_PAClassCodeSys_Ext|VehicleOperator|ID|policycenter.dbo.pctl_VehicleOperator_Ext|pctl_VehicleOperator_Ext_TypeCode_VehicleOperator / pctl_VehicleOperator_Ext_Name_VehicleOperator / pctl_VehicleOperator_Ext_Description_VehicleOperator|TypeCode / Name / Description
policycenter.dbo.pcx_PAClassCodeSys_Ext|VehicleUse|ID|policycenter.dbo.pctl_VehiclePrimaryUse|pctl_VehiclePrimaryUse_TypeCode_VehicleUse / pctl_VehiclePrimaryUse_Name_VehicleUse / pctl_VehiclePrimaryUse_Description_VehicleUse|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ActualAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode3 / pctl_Currency_Name3 / pctl_Currency_Description3|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ActualAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode10 /  pctl_Currency_Name10 /  pctl_Currency_Description10|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ActualTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode9 /  pctl_Currency_Name9 /  pctl_Currency_Description9|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ActualTermAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode8 / pctl_Currency_Name8 / pctl_Currency_Description8|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode /  pctl_EffDatedChangeType_Name /  pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ChargePattern|ID|policycenter.dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode / pctl_ChargePattern_Name / pctl_ChargePattern_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|NCRBAmount_Ext_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_NCRBAmount_Ext_cur / pctl_Currency_Name_NCRBAmount_Ext_cur / pctl_Currency_Description_NCRBAmount_Ext_cur|TypeCode / Name / Description
policycenter.dbo.pc_pacost|NCRBProratedAmount_Ext_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_NCRBProratedAmount_Ext_cur / pctl_Currency_Name_NCRBProratedAmount_Ext_cur / pctl_Currency_Description_NCRBProratedAmount_Ext_cur|TypeCode / Name / Description
policycenter.dbo.pc_pacost|OverrideAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode1 / pctl_Currency_Name1 / pctl_Currency_Description1|TypeCode / Name / Description
policycenter.dbo.pc_pacost|OverrideAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode2 / pctl_Currency_Name2 / pctl_Currency_Description2|TypeCode / Name / Description
policycenter.dbo.pc_pacost|OverrideSource|ID|policycenter.dbo.pctl_OverrideSourceType|pctl_OverrideSourceType_TypeCode /  pctl_OverrideSourceType_Name /  pctl_OverrideSourceType_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|OverrideTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode6 / pctl_Currency_Name6 / pctl_Currency_Description6|TypeCode / Name / Description
policycenter.dbo.pc_pacost|OverrideTermAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode7 / pctl_Currency_Name7 / pctl_Currency_Description7|TypeCode / Name / Description
policycenter.dbo.pc_pacost|ProrationMethod|ID|policycenter.dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode /  pctl_ProrationMethod_Name /  pctl_ProrationMethod_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|RateAmountType|ID|policycenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode /  pctl_RateAmountType_Name /  pctl_RateAmountType_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|RoundingMode|ID|policycenter.dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode /  pctl_RoundingModeType_Name /  pctl_RoundingModeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|StandardAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode11 /  pctl_Currency_Name11 /  pctl_Currency_Description11|TypeCode / Name / Description
policycenter.dbo.pc_pacost|StandardAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode12 /  pctl_Currency_Name12 /  pctl_Currency_Description12|TypeCode / Name / Description
policycenter.dbo.pc_pacost|StandardTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode4 / pctl_Currency_Name4 / pctl_Currency_Description4|TypeCode / Name / Description
policycenter.dbo.pc_pacost|StandardTermAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode5 / pctl_Currency_Name5 / pctl_Currency_Description5|TypeCode / Name / Description
policycenter.dbo.pc_pacost|Subtype|ID|policycenter.dbo.pctl_PACost|pctl_PACost_TypeCode /  pctl_PACost_Name /  pctl_PACost_Description|TypeCode / Name / Description
policycenter.dbo.pc_pacost|PAPIPCovCostType|ID|policycenter.dbo.pctl_PAPIPCovCostType|pctl_PAPIPCovCostType_TypeCode /  pctl_PAPIPCovCostType_Name /  pctl_PAPIPCovCostType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_paforgivchargatt_ext|Jurisdiction|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pcx_paforgivchargatt_ext|Source_For_G_Attribute|ID|policycenter.dbo.pctl_AttributeDerivedFlag_Ext|pctl_AttributeDerivedFlag_Ext_TypeCode / pctl_AttributeDerivedFlag_Ext_Name / pctl_AttributeDerivedFlag_Ext_Description|TypeCode / Name / Description
policycenter.dbo.pcx_pagwattributes_ext|IncidentCategory|ID|policycenter.dbo.pctl_IncidentCategory|pctl_IncidentCategory_TypeCode / pctl_IncidentCategory_Name / pctl_IncidentCategory_Description|TypeCode / Name / Description
policycenter.dbo.pcx_pagwattributes_ext|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pcx_palossdata_ext|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_palossdata_ext|Flag|ID|policycenter.dbo.pctl_AttributeDerivedFlag_Ext|pctl_AttributeDerivedFlag_Ext_TypeCode / pctl_AttributeDerivedFlag_Ext_Name / pctl_AttributeDerivedFlag_Ext_Description|TypeCode / Name / Description
policycenter.dbo.pcx_palossdata_ext|IncidentCategory|ID|policycenter.dbo.pctl_IncidentCategory|pctl_IncidentCategory_TypeCode / pctl_IncidentCategory_Name / pctl_IncidentCategory_Description|TypeCode / Name / Description
policycenter.dbo.pc_pamodifier|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_pamodifier|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pc_pamodifier|Subtype|ID|policycenter.dbo.pctl_PAModifier|pctl_PAModifier_TypeCode / pctl_PAModifier_Name / pctl_PAModifier_Description|TypeCode / Name / Description
policycenter.dbo.pcx_papriorlimitgroup_ext|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description
policycenter.dbo.pc_parameter|ComponentType|ID|policycenter.dbo.pctl_ComponentType|pctl_ComponentType_TypeCode / pctl_ComponentType_Name / pctl_ComponentType_Description|TypeCode / Name / Description
policycenter.dbo.pc_parameter|ParameterType|ID|policycenter.dbo.pctl_ParameterType|pctl_ParameterType_TypeCode / pctl_ParameterType_Name / pctl_ParameterType_Description|TypeCode / Name / Description
policycenter.dbo.pc_paratefactor|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pcx_paratinginputset|covPARating|ID|policycenter.dbo.pctl_CoveragesPARating|pctl_CoveragesPARating_TypeCode_covPARating / pctl_CoveragesPARating_Name_covPARating / pctl_CoveragesPARating_Description_covPARating|TypeCode / Name / Description
