DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table||Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names|Attributes from Lookup Table
BillingCenter.dbo.bc_plan|PaymentReversalFee_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_PaymentReversalFee_cur / bctl_Currency_Name_PaymentReversalFee_cur / bctl_Currency_Description_PaymentReversalFee_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|PaymentReversalFee_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_PaymentReversalFee_cur / bctl_Currency_Name_PaymentReversalFee_cur / bctl_Currency_Description_PaymentReversalFee_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|Periodicity|ID|BillingCenter.dbo.bctl_Periodicity|bctl_Periodicity_TypeCode_Periodicity / bctl_Periodicity_Name_Periodicity / bctl_Periodicity_Description_Periodicity|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|Periodicity|ID|BillingCenter.dbo.bctl_Periodicity|bctl_Periodicity_TypeCode_Periodicity / bctl_Periodicity_Name_Periodicity / bctl_Periodicity_Description_Periodicity|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|PolEnterDelnqThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_PolEnterDelinquencyThreshold_cur / bctl_Currency_Name_PolEnterDelinquencyThreshold_cur / bctl_Currency_Description_PolEnterDelinquencyThreshold_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|PolEnterDelinquencyThreshold|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_PolEnterDelinquencyThreshold_cur / bctl_Currency_Name_PolEnterDelinquencyThreshold_cur / bctl_Currency_Description_PolEnterDelinquencyThreshold_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|ProducerWriteoffThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_ProducerWriteoffThreshold_cur / bctl_Currency_Name_ProducerWriteoffThreshold_cur / bctl_Currency_Description_ProducerWriteoffThreshold_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|ProducerWriteoffThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_ProducerWriteoffThreshold_cur / bctl_Currency_Name_ProducerWriteoffThreshold_cur / bctl_Currency_Description_ProducerWriteoffThreshold_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|ReinstatementFeeAmount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_ReinstatementFeeAmount_cur / bctl_Currency_Name_ReinstatementFeeAmount_cur / bctl_Currency_Description_ReinstatementFeeAmount_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|ReinstatementFeeAmount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_ReinstatementFeeAmount_cur / bctl_Currency_Name_ReinstatementFeeAmount_cur / bctl_Currency_Description_ReinstatementFeeAmount_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|ReviewDisbursementOver_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_ReviewDisbursementOver_cur / bctl_Currency_Name_ReviewDisbursementOver_cur / bctl_Currency_Description_ReviewDisbursementOver_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|ReviewDisbursementOver_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_ReviewDisbursementOver_cur / bctl_Currency_Name_ReviewDisbursementOver_cur / bctl_Currency_Description_ReviewDisbursementOver_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|Statement|ID|BillingCenter.dbo.bctl_StatementType|bctl_StatementType_TypeCode_Statement / bctl_StatementType_Name_Statement / bctl_StatementType_Description_Statement|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|Statement|ID|BillingCenter.dbo.bctl_StatementType|bctl_StatementType_TypeCode_Statement / bctl_StatementType_Name_Statement / bctl_StatementType_Description_Statement|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|Subtype|ID|BillingCenter.dbo.bctl_Plan|bctl_Plan_TypeCode_Subtype / bctl_Plan_Name_Subtype / bctl_Plan_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|Subtype|ID|BillingCenter.dbo.bctl_Plan|bctl_Plan_TypeCode_Subtype / bctl_Plan_Name_Subtype / bctl_Plan_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|WorkflowPlan|ID|BillingCenter.dbo.bctl_Workflow|bctl_Workflow_TypeCode_WorkflowPlan / bctl_Workflow_Name_WorkflowPlan / bctl_Workflow_Description_WorkflowPlan|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|WorkflowPlan|ID|BillingCenter.dbo.bctl_Workflow|bctl_Workflow_TypeCode_WorkflowPlan / bctl_Workflow_Name_WorkflowPlan / bctl_Workflow_Description_WorkflowPlan|TypeCode / Name / Description
BillingCenter.dbo.bc_plan|WriteoffThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_WriteoffThreshold_cur / bctl_Currency_Name_WriteoffThreshold_cur / bctl_Currency_Description_WriteoffThreshold_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_plan|WriteoffThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_WriteoffThreshold_cur / bctl_Currency_Name_WriteoffThreshold_cur / bctl_Currency_Description_WriteoffThreshold_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_plan_desc_l10n|Language|ID|BillingCenter.dbo.bctl_LanguageType|bctl_LanguageType_TypeCode_Language / bctl_LanguageType_Name_Language / bctl_LanguageType_Description_Language|TypeCode / Name / Description||BillingCenter.dbo.bc_plan_desc_l10n|Language|ID|BillingCenter.dbo.bctl_LanguageType|bctl_LanguageType_TypeCode_Language / bctl_LanguageType_Name_Language / bctl_LanguageType_Description_Language|TypeCode / Name / Description
BillingCenter.dbo.bc_plan_name_l10n|Language|ID|BillingCenter.dbo.bctl_LanguageType|bctl_LanguageType_TypeCode_Language / bctl_LanguageType_Name_Language / bctl_LanguageType_Description_Language|TypeCode / Name / Description||BillingCenter.dbo.bc_plan_name_l10n|Language|ID|BillingCenter.dbo.bctl_LanguageType|bctl_LanguageType_TypeCode_Language / bctl_LanguageType_Name_Language / bctl_LanguageType_Description_Language|TypeCode / Name / Description
BillingCenter.dbo.bc_plcycorrespondenceentry|PlcyCorrespondenceType|ID|BillingCenter.dbo.bctl_PlcyCorrespondenceType|bctl_PlcyCorrespondenceType_TypeCode_PlcyCorrespondenceType / bctl_PlcyCorrespondenceType_Name_PlcyCorrespondenceType / bctl_PlcyCorrespondenceType_Description_PlcyCorrespondenceType|TypeCode / Name / Description||BillingCenter.dbo.bc_plcycorrespondenceentry|PlcyCorrespondenceType|ID|BillingCenter.dbo.bctl_PlcyCorrespondenceType|bctl_PlcyCorrespondenceType_TypeCode_PlcyCorrespondenceType / bctl_PlcyCorrespondenceType_Name_PlcyCorrespondenceType / bctl_PlcyCorrespondenceType_Description_PlcyCorrespondenceType|TypeCode / Name / Description
BillingCenter.dbo.bc_policy|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_policy|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_policy|LOBCode|ID|BillingCenter.dbo.bctl_LOBCode|bctl_LOBCode_TypeCode_LOBCode / bctl_LOBCode_Name_LOBCode / bctl_LOBCode_Description_LOBCode|TypeCode / Name / Description||BillingCenter.dbo.bc_policy|LOBCode|ID|BillingCenter.dbo.bctl_LOBCode|bctl_LOBCode_TypeCode_LOBCode / bctl_LOBCode_Name_LOBCode / bctl_LOBCode_Description_LOBCode|TypeCode / Name / Description
BillingCenter.dbo.bc_policyclosureworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_policyclosureworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_policyclosureworkitem|Subtype|ID|BillingCenter.dbo.bctl_PolicyClosureWorkItem|bctl_PolicyClosureWorkItem_TypeCode_Subtype / bctl_PolicyClosureWorkItem_Name_Subtype / bctl_PolicyClosureWorkItem_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_policyclosureworkitem|Subtype|ID|BillingCenter.dbo.bctl_PolicyClosureWorkItem|bctl_PolicyClosureWorkItem_TypeCode_Subtype / bctl_PolicyClosureWorkItem_Name_Subtype / bctl_PolicyClosureWorkItem_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_policycommission|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_policycommission|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_policycommission|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description||BillingCenter.dbo.bc_policycommission|Role|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_Role / bctl_PolicyRole_Name_Role / bctl_PolicyRole_Description_Role|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|BillingMethod|ID|BillingCenter.dbo.bctl_PolicyPeriodBillingMethod|bctl_PolicyPeriodBillingMethod_TypeCode_BillingMethod / bctl_PolicyPeriodBillingMethod_Name_BillingMethod / bctl_PolicyPeriodBillingMethod_Description_BillingMethod|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|BillingMethod|ID|BillingCenter.dbo.bctl_PolicyPeriodBillingMethod|bctl_PolicyPeriodBillingMethod_TypeCode_BillingMethod / bctl_PolicyPeriodBillingMethod_Name_BillingMethod / bctl_PolicyPeriodBillingMethod_Description_BillingMethod|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|CA7ModelType_Ext|ID|BillingCenter.dbo.bctl_CA7ModelType_Ext|bctl_CA7ModelType_Ext_TypeCode_CA7ModelType_Ext / bctl_CA7ModelType_Ext_Name_CA7ModelType_Ext / bctl_CA7ModelType_Ext_Description_CA7ModelType_Ext|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|CA7ModelType_Ext|ID|BillingCenter.dbo.bctl_CA7ModelType_Ext|bctl_CA7ModelType_Ext_TypeCode_CA7ModelType_Ext / bctl_CA7ModelType_Ext_Name_CA7ModelType_Ext / bctl_CA7ModelType_Ext_Description_CA7ModelType_Ext|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|CancellationType|ID|BillingCenter.dbo.bctl_CancellationType|bctl_CancellationType_TypeCode_CancellationType / bctl_CancellationType_Name_CancellationType / bctl_CancellationType_Description_CancellationType|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|CancellationType|ID|BillingCenter.dbo.bctl_CancellationType|bctl_CancellationType_TypeCode_CancellationType / bctl_CancellationType_Name_CancellationType / bctl_CancellationType_Description_CancellationType|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|CancelStatus|ID|BillingCenter.dbo.bctl_PolicyCancelStatus|bctl_PolicyCancelStatus_TypeCode_CancelStatus / bctl_PolicyCancelStatus_Name_CancelStatus / bctl_PolicyCancelStatus_Description_CancelStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|CancelStatus|ID|BillingCenter.dbo.bctl_PolicyCancelStatus|bctl_PolicyCancelStatus_TypeCode_CancelStatus / bctl_PolicyCancelStatus_Name_CancelStatus / bctl_PolicyCancelStatus_Description_CancelStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|ClosureStatus|ID|BillingCenter.dbo.bctl_PolicyClosureStatus|bctl_PolicyClosureStatus_TypeCode_ClosureStatus / bctl_PolicyClosureStatus_Name_ClosureStatus / bctl_PolicyClosureStatus_Description_ClosureStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|ClosureStatus|ID|BillingCenter.dbo.bctl_PolicyClosureStatus|bctl_PolicyClosureStatus_TypeCode_ClosureStatus / bctl_PolicyClosureStatus_Name_ClosureStatus / bctl_PolicyClosureStatus_Description_ClosureStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|CommissionInd_Ext|ID|BillingCenter.dbo.bctl_CommissionIndicator_Ext|bctl_CommissionIndicator_Ext_TypeCode_CommissionInd_Ext / bctl_CommissionIndicator_Ext_Name_CommissionInd_Ext / bctl_CommissionIndicator_Ext_Description_CommissionInd_Ext|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|CommissionInd_Ext|ID|BillingCenter.dbo.bctl_CommissionIndicator_Ext|bctl_CommissionIndicator_Ext_TypeCode_CommissionInd_Ext / bctl_CommissionIndicator_Ext_Name_CommissionInd_Ext / bctl_CommissionIndicator_Ext_Description_CommissionInd_Ext|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|ConfirmationNotificationState|ID|BillingCenter.dbo.bctl_confirmationnotification|bctl_confirmationnotification_TypeCode_ConfirmationNotificationState / bctl_confirmationnotification_Name_ConfirmationNotificationState / bctl_confirmationnotification_Description_ConfirmationNotificationState|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|ConfirmationNotificationState|ID|BillingCenter.dbo.bctl_confirmationnotification|bctl_confirmationnotification_TypeCode_ConfirmationNotificationState / bctl_confirmationnotification_Name_ConfirmationNotificationState / bctl_confirmationnotification_Description_ConfirmationNotificationState|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|DiscountedPaymentThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_DiscountedPaymentThreshold_cur / bctl_Currency_Name_DiscountedPaymentThreshold_cur / bctl_Currency_Description_DiscountedPaymentThreshold_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|DiscountedPaymentThreshold_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_DiscountedPaymentThreshold_cur / bctl_Currency_Name_DiscountedPaymentThreshold_cur / bctl_Currency_Description_DiscountedPaymentThreshold_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|HOPolicyType_Ext|ID|BillingCenter.dbo.bctl_HOPolicyType_Ext|bctl_HOPolicyType_Ext_TypeCode_HOPolicyType_Ext / bctl_HOPolicyType_Ext_Name_HOPolicyType_Ext / bctl_HOPolicyType_Ext_Description_HOPolicyType_Ext|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|HOPolicyType_Ext|ID|BillingCenter.dbo.bctl_HOPolicyType_Ext|bctl_HOPolicyType_Ext_TypeCode_HOPolicyType_Ext / bctl_HOPolicyType_Ext_Name_HOPolicyType_Ext / bctl_HOPolicyType_Ext_Description_HOPolicyType_Ext|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|LineType_Ext|ID|BillingCenter.dbo.bctl_LineType_Ext|bctl_LineType_Ext_TypeCode_LineType_Ext / bctl_LineType_Ext_Name_LineType_Ext / bctl_LineType_Ext_Description_LineType_Ext|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|LineType_Ext|ID|BillingCenter.dbo.bctl_LineType_Ext|bctl_LineType_Ext_TypeCode_LineType_Ext / bctl_LineType_Ext_Name_LineType_Ext / bctl_LineType_Ext_Description_LineType_Ext|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|RiskJurisdiction|ID|BillingCenter.dbo.bctl_Jurisdiction|bctl_Jurisdiction_TypeCode_RiskJurisdiction / bctl_Jurisdiction_Name_RiskJurisdiction / bctl_Jurisdiction_Description_RiskJurisdiction|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|RiskJurisdiction|ID|BillingCenter.dbo.bctl_Jurisdiction|bctl_Jurisdiction_TypeCode_RiskJurisdiction / bctl_Jurisdiction_Name_RiskJurisdiction / bctl_Jurisdiction_Description_RiskJurisdiction|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|Score_Ext|ID|BillingCenter.dbo.bctl_ProducerScore_Ext|bctl_ProducerScore_Ext_TypeCode_Score_Ext / bctl_ProducerScore_Ext_Name_Score_Ext / bctl_ProducerScore_Ext_Description_Score_Ext|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|Score_Ext|ID|BillingCenter.dbo.bctl_ProducerScore_Ext|bctl_ProducerScore_Ext_TypeCode_Score_Ext / bctl_ProducerScore_Ext_Name_Score_Ext / bctl_ProducerScore_Ext_Description_Score_Ext|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|TermType|ID|BillingCenter.dbo.bctl_TermType_Ext|bctl_TermType_Ext_TypeCode_TermType / bctl_TermType_Ext_Name_TermType / bctl_TermType_Ext_Description_TermType|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|TermType|ID|BillingCenter.dbo.bctl_TermType_Ext|bctl_TermType_Ext_TypeCode_TermType / bctl_TermType_Ext_Name_TermType / bctl_TermType_Ext_Description_TermType|TypeCode / Name / Description
BillingCenter.dbo.bc_policyperiod|UWCompany|ID|BillingCenter.dbo.bctl_UWCompany|bctl_UWCompany_TypeCode_UWCompany / bctl_UWCompany_Name_UWCompany / bctl_UWCompany_Description_UWCompany|TypeCode / Name / Description||BillingCenter.dbo.bc_policyperiod|UWCompany|ID|BillingCenter.dbo.bctl_UWCompany|bctl_UWCompany_TypeCode_UWCompany / bctl_UWCompany_Name_UWCompany / bctl_UWCompany_Description_UWCompany|TypeCode / Name / Description
BillingCenter.dbo.bc_policytransfer|CommissionTransferOption|ID|BillingCenter.dbo.bctl_CommissionTransferOption|bctl_CommissionTransferOption_TypeCode_CommissionTransferOption / bctl_CommissionTransferOption_Name_CommissionTransferOption / bctl_CommissionTransferOption_Description_CommissionTransferOption|TypeCode / Name / Description||BillingCenter.dbo.bc_policytransfer|CommissionTransferOption|ID|BillingCenter.dbo.bctl_CommissionTransferOption|bctl_CommissionTransferOption_TypeCode_CommissionTransferOption / bctl_CommissionTransferOption_Name_CommissionTransferOption / bctl_CommissionTransferOption_Description_CommissionTransferOption|TypeCode / Name / Description
BillingCenter.dbo.bc_policytransfer|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_policytransfer|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_policytransfer|RoleToTransfer|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_RoleToTransfer / bctl_PolicyRole_Name_RoleToTransfer / bctl_PolicyRole_Description_RoleToTransfer|TypeCode / Name / Description||BillingCenter.dbo.bc_policytransfer|RoleToTransfer|ID|BillingCenter.dbo.bctl_PolicyRole|bctl_PolicyRole_TypeCode_RoleToTransfer / bctl_PolicyRole_Name_RoleToTransfer / bctl_PolicyRole_Description_RoleToTransfer|TypeCode / Name / Description
BillingCenter.dbo.bc_policytransfer|Subtype|ID|BillingCenter.dbo.bctl_PolicyTransfer|bctl_PolicyTransfer_TypeCode_Subtype / bctl_PolicyTransfer_Name_Subtype / bctl_PolicyTransfer_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_policytransfer|Subtype|ID|BillingCenter.dbo.bctl_PolicyTransfer|bctl_PolicyTransfer_TypeCode_Subtype / bctl_PolicyTransfer_Name_Subtype / bctl_PolicyTransfer_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_polperiodcontactrole|Role|ID|BillingCenter.dbo.bctl_PolicyPeriodRole|bctl_PolicyPeriodRole_TypeCode_Role / bctl_PolicyPeriodRole_Name_Role / bctl_PolicyPeriodRole_Description_Role|TypeCode / Name / Description||BillingCenter.dbo.bc_polperiodcontactrole|Role|ID|BillingCenter.dbo.bctl_PolicyPeriodRole|bctl_PolicyPeriodRole_TypeCode_Role / bctl_PolicyPeriodRole_Name_Role / bctl_PolicyPeriodRole_Description_Role|TypeCode / Name / Description
BillingCenter.dbo.bc_poltransferpolicyperiod|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_poltransferpolicyperiod|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
