DB/TABLE|Send to Lake|PII (Y/N)|CDC Column|LookUp Ref|HardDeleteFlag|PartitionBy|NumPartitions|Rows|Notes
[PolicyCenterL4-1].dbo.pcx_fa_r_tttvhs_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fa_r_youthfulsurcharge|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fa_r_ythfltottldrvrratio|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fa_r_zipcode_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_faautoleasedscheditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fadisabilitybenefit|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fadocnameofinsured|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fadriver|Y|Y|Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fajurisdictioncond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fajurisdictionexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fajurisdictionmod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fajurisdictionrf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_falineexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_falinemod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_falinerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_famvrattributes|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fanameofemployee|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fanonownedautoschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_faocpclasscodes|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_faprivatepassclasscode|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_faschedproperty|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_faspecialtypesclasscode|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fasubwaivcondschdprop_ext|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fatruckprimaryclasscode|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fatrucksecondaryclasscode|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_favehiclecond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_favehicledriver|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_favehicleexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_favehiclerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_formscorecategory|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_FormsDocumentCategoryExt|N||ID|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frm_bookrollplanfactor|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_brushfirezipcodes_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_ACHDiscount_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_acreage_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_acvroof_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_ageofdwelling_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_ageofequipment_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_ageofroof_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_ageofstructure_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_baserate_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_brooderheater_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_brushfire_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_confinementfctr_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_constmaterials_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_covmobylimit_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_covmobyperc_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_credit_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_deductible_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_distancetocoast_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_dwellyearbuilt_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_dwlclaimfactor_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_empdiscount_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_eqded_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_eqrates_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_farmtype_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_fortified_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_foundationtype_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_frmclaimsfactor_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_frmpropertycls_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_fullpaydiscount_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_garagefactor_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_haystrgopnsides_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_irpmfactor_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_miletofiredpt_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_multipolicydisc_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_nblossexpfactor_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_noofbathrooms_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_numoffamilies_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_occupancy_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_perilsfactor_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_poolliability_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_protectionclass_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_protectivedev_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_psrelativity_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_rateclass_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_replcostsqfoot_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_roofexclusion_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_roofshape_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_rpcsettlement_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_sfhdevsurcharge_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_storiessqurfeet_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_structuretype_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_territorygroup_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_terrrelativity_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_tierstructure_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_townrowhouse_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_trampoline_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_utilelectrical_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_whdeductible_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_windhailexcl_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_windmitigation_al|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_r_windmitigation_sc|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmaddress|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmbathroommsb_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmcategory|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmdwellinganswer|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmdwellingcond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmdwellingexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmdwellingmod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmdwellingrf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmelectronicdata|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmequinenotclassified|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmexcludedoperators_ext|Y|Y|Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmexteriorwallmsb_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmfarmtype|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmgaragetypemsb_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmhurricanedeductible|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmkitchenmsb_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmlinecond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlineexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlinemod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlinerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlocationanswer|Y||Updatetime|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pcx_frmlocationcond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlocationexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlocationmod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlocationrf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmlosscount|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmminesubsidencetype|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmmonthlyreport|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmnamedinsmedexpcov|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmoccupancytypecodes_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmpeakseason|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmreceiptnotclassified|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmrooftypemsb_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmschedmemlivestkitmsext|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmstructureanswer|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmstructurecond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmstructureexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmstructuremod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmstructurerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmvehiclecond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmvehicleexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmvehiclemod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmvehiclerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmvisitornotclassified|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmwatercraftcond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmwatercraftexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmwatercraftmod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmwatercraftrf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_frmwindhaildeductible|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_fuallhazardsexclschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudesigautoexclschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudesigeventexclschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudesignonfarmactexclschd|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudesigresempexclschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudesigworkexclschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudriver|Y|Y|Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fudriverpolnum|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fulinecond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fulineexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fulinemod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fulinerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_funameddriverexclschditem|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_inspectionreports|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_inspectionscores|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_inspectiontaggedanswers|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_inspectiontype|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_inspectiontypecat|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_inspectiontypeconversions|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360activitysettings|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360inspection|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360inspectionnotes_ext|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360inspectionnotetype|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360othertaggedanswers|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360product|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360recommendation|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360recommendationcat|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360recommendationnote|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360recommendationstatus|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_lc360recommendationtype|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_LC360Settings|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_leadliabilty_ext|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_multipolicydisc_ext|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_nationalinflation|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_oauth_code_info|N||ID|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_officertrusteepartnerdtl|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_PrimDupPcDBA|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_R_FeeFlowOrder_SA|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_r_plugintypes|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ratefloworder|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_rategroup|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ratesvc_ext|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_Reconciliation_Ext|N|Y|Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_residentialcoverages|N||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_structuretypemap|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_TemplateDescriptor|N||ID|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulequinpremium|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulfadetails_fue|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulfrmdetails_fue|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulpolicy_fuecond|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulpolicy_fueexcl|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulpolicy_fuemod|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulpolicy_fuerf|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulpremiumrecord|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_ulremovedpolicy_fue|Y||Updatetime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_vehiclerisksymbol_ext|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_wind_mitigation|Y||Updatetime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_mvrincidents_ext|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_telematics|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fleet_ext|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_team_ext|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_portaluser_ext|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_tagorder_ext|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_contractorsequipment|Y||UpdateTime|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pc_imaccountsreccond|Y||UpdateTime|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pc_imcededpremium|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_imcededpremiumhistory|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_imcededpremiumtransaction|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_imcontractorsequipcond|Y||UpdateTime|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pc_imexcludedaccount|Y||UpdateTime|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pc_impacttestcaseresult|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_impacttestingcase|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_impacttestingperiod|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pc_impacttestingratebook|Y||ID|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pc_imsign|Y||UpdateTime|Y|ID|ID|||
[PolicyCenterL4-1].dbo.pctl_businessunittype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ca7modelyear_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_carriermovedto_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_coveragebasistype_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7birisktypesingleton|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7bldgschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7bldgschedconditemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7bldgschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7bldgschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7bldgschedexclitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7bldgschedexclitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7buildingcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7buildingcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7buildingexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7busincschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7busincschedconditemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7busincschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7busincschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7busincschedexclitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7busincschedexclitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7businessincomecond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7businessincomecov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7businessincomeexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7causeoflosssubcategory|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7cost|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7costkeycategory|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisdictioncond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisdictioncov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisdictionexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisschedconditemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisschedexclitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7jurisschedexclitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7leaseholdintdiscfctr|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7lineschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7lineschedconditemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7lineschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7lineschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7lineschedexclitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7lineschedexclitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locationcond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locationcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locationexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locschedconditemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locschedexclitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7locschedexclitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7occupancyclasscond|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7occupancyclasscov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7occupancyclassexcl|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7ocpclsschedconditem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7ocpclsschedconditemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7ocpclsschedcovitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7ocpclsschedcovitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7ocpclsschedexclitem|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7ocpclsschedexclitemcov|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_cp7personalpropertycond|Y||Truncate and Load|TypeList|||||
