DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
[PolicyCenterL4-1].dbo.pc_ratingfactorlookup|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_RateFactorLookup|pctl_RateFactorLookup_TypeCode / pctl_RateFactorLookup_Name / pctl_RateFactorLookup_Description|TypeCode / Name / Description|Y|pctl_RateFactorLookup_TypeCode_Subtype / pctl_RateFactorLookup_Name_Subtype / pctl_RateFactorLookup_Description_Subtype
[PolicyCenterL4-1].dbo.pc_ratingfactorlookup|UWCompanyCode|ID|[PolicyCenterL4-1].dbo.pctl_UWCompanyCode|pctl_UWCompanyCode_TypeCode / pctl_UWCompanyCode_Name / pctl_UWCompanyCode_Description|TypeCode / Name / Description|Y|pctl_UWCompanyCode_TypeCode_UWCompanyCode / pctl_UWCompanyCode_Name_UWCompanyCode / pctl_UWCompanyCode_Description_UWCompanyCode
[PolicyCenterL4-1].dbo.pc_ratingfactorlookup|PolicyType|ID|[PolicyCenterL4-1].dbo.pctl_BAPolicyType|pctl_BAPolicyType_TypeCode / pctl_BAPolicyType_Name / pctl_BAPolicyType_Description|TypeCode / Name / Description|Y|pctl_BAPolicyType_TypeCode_PolicyType / pctl_BAPolicyType_Name_PolicyType / pctl_BAPolicyType_Description_PolicyType
[PolicyCenterL4-1].dbo.pc_ratefactors|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_RateFactorRow|pctl_RateFactorRow_TypeCode_Subtype / pctl_RateFactorRow_Name_Subtype / pctl_RateFactorRow_Description_Subtype|TypeCode / Name / Description|N|pctl_RateFactorRow_TypeCode_Subtype / pctl_RateFactorRow_Name_Subtype / pctl_RateFactorRow_Description_Subtype
[PolicyCenterL4-1].dbo.pc_ratetable|QueryStrategy|ID|[PolicyCenterL4-1].dbo.pctl_FactorQueryStrategy|pctl_FactorQueryStrategy_TypeCode / pctl_FactorQueryStrategy_Name / pctl_FactorQueryStrategy_Description|TypeCode / Name / Description|Y|pctl_FactorQueryStrategy_TypeCode_QueryStrategy / pctl_FactorQueryStrategy_Name_QueryStrategy / pctl_FactorQueryStrategy_Description_QueryStrategy
[PolicyCenterL4-1].dbo.pc_ratetable|RowUniformityStatus|ID|[PolicyCenterL4-1].dbo.pctl_RowUniformityStatus|pctl_RowUniformityStatus_TypeCode / pctl_RowUniformityStatus_Name / pctl_RowUniformityStatus_Description|TypeCode / Name / Description|Y|pctl_RowUniformityStatus_TypeCode_RowUniformityStatus / pctl_RowUniformityStatus_Name_RowUniformityStatus / pctl_RowUniformityStatus_Description_RowUniformityStatus
[PolicyCenterL4-1].dbo.pc_ratetableargsource|Root|ID|[PolicyCenterL4-1].dbo.pctl_CalcRoutineParamName|pctl_CalcRoutineParamName_TypeCode / pctl_CalcRoutineParamName_Name / pctl_CalcRoutineParamName_Description|TypeCode / Name / Description|Y|pctl_CalcRoutineParamName_TypeCode_Root / pctl_CalcRoutineParamName_Name_Root / pctl_CalcRoutineParamName_Description_Root
[PolicyCenterL4-1].dbo.pc_rtass_name_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_ratetablecolumn|ColumnType|ID|[PolicyCenterL4-1].dbo.pctl_RateTableDataType|pctl_RateTableDataType_TypeCode / pctl_RateTableDataType_Name / pctl_RateTableDataType_Description|TypeCode / Name / Description|Y|pctl_RateTableDataType_TypeCode_ColumnType / pctl_RateTableDataType_Name_ColumnType / pctl_RateTableDataType_Description_ColumnType
[PolicyCenterL4-1].dbo.pc_ratetablecolumn|DisplayType|ID|[PolicyCenterL4-1].dbo.pctl_RateTableColumnDisplay|pctl_RateTableColumnDisplay_TypeCode / pctl_RateTableColumnDisplay_Name / pctl_RateTableColumnDisplay_Description|TypeCode / Name / Description|Y|pctl_RateTableColumnDisplay_TypeCode_DisplayType / pctl_RateTableColumnDisplay_Name_DisplayType / pctl_RateTableColumnDisplay_Description_DisplayType
[PolicyCenterL4-1].dbo.pc_rtcol_label_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_rtdef_desc_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_rtdef_name_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_opdef_desc_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_opdef_name_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_rtmop_desc_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_ratingperiodstartdate|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_ratingperiodstartdate|Type|ID|[PolicyCenterL4-1].dbo.pctl_RPSDType|pctl_RPSDType_TypeCode_Type / pctl_RPSDType_Name_Type / pctl_RPSDType_Description_Type|TypeCode / Name / Description|N|pctl_RPSDType_TypeCode_Type / pctl_RPSDType_Name_Type / pctl_RPSDType_Description_Type
[PolicyCenterL4-1].dbo.pc_reasoncodeactiontype|NotificationActionType|ID|[PolicyCenterL4-1].dbo.pctl_NotificationActionType|pctl_NotificationActionType_TypeCode / pctl_NotificationActionType_Name / pctl_NotificationActionType_Description|TypeCode / Name / Description|Y|pctl_NotificationActionType_TypeCode_NotificationActionType / pctl_NotificationActionType_Name_NotificationActionType / pctl_NotificationActionType_Description_NotificationActionType
[PolicyCenterL4-1].dbo.pc_reasoncodeactiontype|NotificationCategory|ID|[PolicyCenterL4-1].dbo.pctl_NotificationCategory|pctl_NotificationCategory_TypeCode / pctl_NotificationCategory_Name / pctl_NotificationCategory_Description|TypeCode / Name / Description|Y|pctl_NotificationCategory_TypeCode_NotificationCategory / pctl_NotificationCategory_Name_NotificationCategory / pctl_NotificationCategory_Description_NotificationCategory
[PolicyCenterL4-1].dbo.pc_reasoncodeactiontype|ReasonCode|ID|[PolicyCenterL4-1].dbo.pctl_ReasonCode|pctl_ReasonCode_TypeCode / pctl_ReasonCode_Name / pctl_ReasonCode_Description|TypeCode / Name / Description|Y|pctl_ReasonCode_TypeCode_ReasonCode / pctl_ReasonCode_Name_ReasonCode / pctl_ReasonCode_Description_ReasonCode
[PolicyCenterL4-1].dbo.pcx_reconcileddata_ext|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_reconcileddata_ext|IncidentCategory|ID|[PolicyCenterL4-1].dbo.pctl_IncidentCategory|pctl_IncidentCategory_TypeCode / pctl_IncidentCategory_Name / pctl_IncidentCategory_Description|TypeCode / Name / Description|Y|pctl_IncidentCategory_TypeCode_IncidentCategory / pctl_IncidentCategory_Name_IncidentCategory / pctl_IncidentCategory_Description_IncidentCategory
[PolicyCenterL4-1].dbo.pcx_reconcileddata_ext|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_ReconciledData_Ext|pctl_ReconciledData_Ext_TypeCode / pctl_ReconciledData_Ext_Name / pctl_ReconciledData_Ext_Description|TypeCode / Name / Description|Y|pctl_ReconciledData_Ext_TypeCode_Subtype / pctl_ReconciledData_Ext_Name_Subtype / pctl_ReconciledData_Ext_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_reconcileddata_ext|ExclusionIndicator|ID|[PolicyCenterL4-1].dbo.pctl_YesNo_Ext|pctl_YesNo_Ext_TypeCode / pctl_YesNo_Ext_Name / pctl_YesNo_Ext_Description|TypeCode / Name / Description|Y|pctl_YesNo_Ext_TypeCode_ExclusionIndicator / pctl_YesNo_Ext_Name_ExclusionIndicator / pctl_YesNo_Ext_Description_ExclusionIndicator
[PolicyCenterL4-1].dbo.pcx_reconcileddata_ext|Flag|ID|[PolicyCenterL4-1].dbo.pctl_AttributeDerivedFlag_Ext|pctl_AttributeDerivedFlag_Ext_TypeCode / pctl_AttributeDerivedFlag_Ext_Name / pctl_AttributeDerivedFlag_Ext_Description|TypeCode / Name / Description|Y|pctl_AttributeDerivedFlag_Ext_TypeCode_Flag / pctl_AttributeDerivedFlag_Ext_Name_Flag / pctl_AttributeDerivedFlag_Ext_Description_Flag
[PolicyCenterL4-1].dbo.pcx_reconcileddata_ext|ForgivenessCode|ID|[PolicyCenterL4-1].dbo.pctl_ForgivenessCode|pctl_ForgivenessCode_TypeCode / pctl_ForgivenessCode_Name / pctl_ForgivenessCode_Description|TypeCode / Name / Description|Y|pctl_ForgivenessCode_TypeCode_ForgivenessCode / pctl_ForgivenessCode_Name_ForgivenessCode / pctl_ForgivenessCode_Description_ForgivenessCode
[PolicyCenterL4-1].dbo.pc_refdatelookup|Availability|ID|[PolicyCenterL4-1].dbo.pctl_AvailabilityType|pctl_AvailabilityType_TypeCode / pctl_AvailabilityType_Name / pctl_AvailabilityType_Description|TypeCode / Name / Description|Y|pctl_AvailabilityType_TypeCode_Availability / pctl_AvailabilityType_Name_Availability / pctl_AvailabilityType_Description_Availability
[PolicyCenterL4-1].dbo.pc_refdatelookup|ReferenceDateType|ID|[PolicyCenterL4-1].dbo.pctl_ReferenceDateType|pctl_ReferenceDateType_TypeCode / pctl_ReferenceDateType_Name / pctl_ReferenceDateType_Description|TypeCode / Name / Description|Y|pctl_ReferenceDateType_TypeCode_ReferenceDateType / pctl_ReferenceDateType_Name_ReferenceDateType / pctl_ReferenceDateType_Description_ReferenceDateType
[PolicyCenterL4-1].dbo.pc_refdatelookup|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pc_refdatelookup|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_RefDateTypeLookup|pctl_RefDateTypeLookup_TypeCode / pctl_RefDateTypeLookup_Name / pctl_RefDateTypeLookup_Description|TypeCode / Name / Description|Y|pctl_RefDateTypeLookup_TypeCode_Subtype / pctl_RefDateTypeLookup_Name_Subtype / pctl_RefDateTypeLookup_Description_Subtype
[PolicyCenterL4-1].dbo.pc_refdatelookup|UWCompanyCode|ID|[PolicyCenterL4-1].dbo.pctl_UWCompanyCode|pctl_UWCompanyCode_TypeCode / pctl_UWCompanyCode_Name / pctl_UWCompanyCode_Description|TypeCode / Name / Description|Y|pctl_UWCompanyCode_TypeCode_UWCompanyCode / pctl_UWCompanyCode_Name_UWCompanyCode / pctl_UWCompanyCode_Description_UWCompanyCode
[PolicyCenterL4-1].dbo.pc_region_zone|Country|ID|[PolicyCenterL4-1].dbo.pctl_Country|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country|TypeCode / Name / Description|N|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country
[PolicyCenterL4-1].dbo.pc_region_zone|ZoneType|ID|[PolicyCenterL4-1].dbo.pctl_ZoneType|pctl_ZoneType_TypeCode_ZoneType / pctl_ZoneType_Name_ZoneType / pctl_ZoneType_Description_ZoneType|TypeCode / Name / Description|N|pctl_ZoneType_TypeCode_ZoneType / pctl_ZoneType_Name_ZoneType / pctl_ZoneType_Description_ZoneType
[PolicyCenterL4-1].dbo.pc_region_name_l10n|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_reinsurable|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_reinsurable|CoverageGroup|ID|[PolicyCenterL4-1].dbo.pctl_RICoverageGroupType|pctl_RICoverageGroupType_TypeCode / pctl_RICoverageGroupType_Name / pctl_RICoverageGroupType_Description|TypeCode / Name / Description|Y|pctl_RICoverageGroupType_TypeCode_CoverageGroup / pctl_RICoverageGroupType_Name_CoverageGroup / pctl_RICoverageGroupType_Description_CoverageGroup
[PolicyCenterL4-1].dbo.pc_reinsurable|ReinsuranceCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode2 / pctl_Currency_Name2 / pctl_Currency_Description2|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_ReinsuranceCurrency / pctl_Currency_Name_ReinsuranceCurrency / pctl_Currency_Description_ReinsuranceCurrency
[PolicyCenterL4-1].dbo.pc_reinsurable|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_Reinsurable|pctl_Reinsurable_TypeCode / pctl_Reinsurable_Name / pctl_Reinsurable_Description|TypeCode / Name / Description|Y|pctl_Reinsurable_TypeCode_Subtype / pctl_Reinsurable_Name_Subtype / pctl_Reinsurable_Description_Subtype
[PolicyCenterL4-1].dbo.pc_reinsurable|TotalInsuredValue_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode1 / pctl_Currency_Name1 / pctl_Currency_Description1|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_TotalInsuredValue_cur / pctl_Currency_Name_TotalInsuredValue_cur / pctl_Currency_Description_TotalInsuredValue_cur
[PolicyCenterL4-1].dbo.pcx_renewalbindoptions_ext|Category|ID|[PolicyCenterL4-1].dbo.pctl_NotificationCategory|pctl_NotificationCategory_TypeCode / pctl_NotificationCategory_Name / pctl_NotificationCategory_Description|TypeCode / Name / Description|Y|pctl_NotificationCategory_TypeCode_Category / pctl_NotificationCategory_Name_Category / pctl_NotificationCategory_Description_Category
[PolicyCenterL4-1].dbo.pcx_renewalbindoptions_ext|Jurisdiction|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
[PolicyCenterL4-1].dbo.pcx_renewalleadtime_ext|Category|ID|[PolicyCenterL4-1].dbo.pctl_NotificationCategory|pctl_NotificationCategory_TypeCode / pctl_NotificationCategory_Name / pctl_NotificationCategory_Description|TypeCode / Name / Description|Y|pctl_NotificationCategory_TypeCode_Category / pctl_NotificationCategory_Name_Category / pctl_NotificationCategory_Description_Category
[PolicyCenterL4-1].dbo.pcx_renewalleadtime_ext|Jurisdiction|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
[PolicyCenterL4-1].dbo.pcx_renewaltiershift_ext|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pcx_residentEmp|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|AmountOfCoverage_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_AmountOfCoverage_cur / pctl_Currency_Name_AmountOfCoverage_cur / pctl_Currency_Description_AmountOfCoverage_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_AmountOfCoverage_cur / pctl_Currency_Name_AmountOfCoverage_cur / pctl_Currency_Description_AmountOfCoverage_cur
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|AttachmentPoint_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_AttachmentPoint_cur / pctl_Currency_Name_AttachmentPoint_cur / pctl_Currency_Description_AttachmentPoint_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_AttachmentPoint_cur / pctl_Currency_Name_AttachmentPoint_cur / pctl_Currency_Description_AttachmentPoint_cur
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|CoverageLimit_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CoverageLimit_cur / pctl_Currency_Name_CoverageLimit_cur / pctl_Currency_Description_CoverageLimit_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CoverageLimit_cur / pctl_Currency_Name_CoverageLimit_cur / pctl_Currency_Description_CoverageLimit_cur
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|Currency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Currency / pctl_Currency_Name_Currency / pctl_Currency_Description_Currency
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|PayableBasis|ID|[PolicyCenterL4-1].dbo.pctl_PayableBasisType|pctl_PayableBasisType_TypeCode_PayableBasis / pctl_PayableBasisType_Name_PayableBasis / pctl_PayableBasisType_Description_PayableBasis|TypeCode / Name / Description|N|pctl_PayableBasisType_TypeCode_PayableBasis / pctl_PayableBasisType_Name_PayableBasis / pctl_PayableBasisType_Description_PayableBasis
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|Status|ID|[PolicyCenterL4-1].dbo.pctl_ContractStatus|pctl_ContractStatus_TypeCode_Status / pctl_ContractStatus_Name_Status / pctl_ContractStatus_Description_Status|TypeCode / Name / Description|N|pctl_ContractStatus_TypeCode_Status / pctl_ContractStatus_Name_Status / pctl_ContractStatus_Description_Status
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_RIAgreement|pctl_RIAgreement_TypeCode_Subtype / pctl_RIAgreement_Name_Subtype / pctl_RIAgreement_Description_Subtype|TypeCode / Name / Description|N|pctl_RIAgreement_TypeCode_Subtype / pctl_RIAgreement_Name_Subtype / pctl_RIAgreement_Description_Subtype
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|AttachmentBasis|ID|[PolicyCenterL4-1].dbo.pctl_AttachmentBasisType|pctl_AttachmentBasisType_TypeCode_AttachmentBasis / pctl_AttachmentBasisType_Name_AttachmentBasis / pctl_AttachmentBasisType_Description_AttachmentBasis|TypeCode / Name / Description|N|pctl_AttachmentBasisType_TypeCode_AttachmentBasis / pctl_AttachmentBasisType_Name_AttachmentBasis / pctl_AttachmentBasisType_Description_AttachmentBasis
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|DepositPaymentSchedule|ID|[PolicyCenterL4-1].dbo.pctl_DepPmntScheduleType|pctl_DepPmntScheduleType_TypeCode_DepositPaymentSchedule / pctl_DepPmntScheduleType_Name_DepositPaymentSchedule / pctl_DepPmntScheduleType_Description_DepositPaymentSchedule|TypeCode / Name / Description|N|pctl_DepPmntScheduleType_TypeCode_DepositPaymentSchedule / pctl_DepPmntScheduleType_Name_DepositPaymentSchedule / pctl_DepPmntScheduleType_Description_DepositPaymentSchedule
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|MinDepositPremium_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_MinDepositPremium_cur / pctl_Currency_Name_MinDepositPremium_cur / pctl_Currency_Description_MinDepositPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_MinDepositPremium_cur / pctl_Currency_Name_MinDepositPremium_cur / pctl_Currency_Description_MinDepositPremium_cur
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|NotificationThreshold_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_NotificationThreshold_cur / pctl_Currency_Name_NotificationThreshold_cur / pctl_Currency_Description_NotificationThreshold_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_NotificationThreshold_cur / pctl_Currency_Name_NotificationThreshold_cur / pctl_Currency_Description_NotificationThreshold_cur
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|CededPremium_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur
[PolicyCenterL4-1].dbo.pc_reinsuranceagreement|GNPSubtotal|ID|[PolicyCenterL4-1].dbo.pctl_GNPSubtotalType|pctl_GNPSubtotalType_TypeCode_GNPSubtotal / pctl_GNPSubtotalType_Name_GNPSubtotal / pctl_GNPSubtotalType_Description_GNPSubtotal|TypeCode / Name / Description|N|pctl_GNPSubtotalType_TypeCode_GNPSubtotal / pctl_GNPSubtotalType_Name_GNPSubtotal / pctl_GNPSubtotalType_Description_GNPSubtotal
