DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
PolicyCenter.dbo.pcx_multilinediscdetail_ext|PolicyTypes|ID|PolicyCenter.dbo.pctl_MultiDiscPolicyTypes_Ext|pctl_MultiDiscPolicyTypes_Ext_TypeCode1 / pctl_MultiDiscPolicyTypes_Ext_Name1 / pctl_MultiDiscPolicyTypes_Ext_Description1|TypeCode / Name / Description|Y|pctl_MultiDiscPolicyTypes_Ext_TypeCode_PolicyTypes / pctl_MultiDiscPolicyTypes_Ext_Name_PolicyTypes / pctl_MultiDiscPolicyTypes_Ext_Description_PolicyTypes
PolicyCenter.dbo.pcx_multilinediscdetail_ext|responsePolicyTypeExPolicy|ID|PolicyCenter.dbo.pctl_MultiDiscPolicyTypes_Ext|pctl_MultiDiscPolicyTypes_Ext_TypeCode2 / pctl_MultiDiscPolicyTypes_Ext_Name2 / pctl_MultiDiscPolicyTypes_Ext_Description2|TypeCode / Name / Description|Y|pctl_MultiDiscPolicyTypes_Ext_TypeCode_responsePolicyTypeExPolicy / pctl_MultiDiscPolicyTypes_Ext_Name_responsePolicyTypeExPolicy / pctl_MultiDiscPolicyTypes_Ext_Description_responsePolicyTypeExPolicy
PolicyCenter.dbo.pcx_multipolicyratetbl|Subtype|ID|PolicyCenter.dbo.pctl_MultiPolicyDiscRateFactor|pctl_MultiPolicyDiscRateFactor_TypeCode / pctl_MultiPolicyDiscRateFactor_Name / pctl_MultiPolicyDiscRateFactor_Description|TypeCode / Name / Description|Y|pctl_MultiPolicyDiscRateFactor_TypeCode_Subtype / pctl_MultiPolicyDiscRateFactor_Name_Subtype / pctl_MultiPolicyDiscRateFactor_Description_Subtype
PolicyCenter.dbo.pcx_multipolicyratefactor_ext|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_multipolicyratefactor_ext|policyType|ID|PolicyCenter.dbo.pctl_MultiDiscPolicyTypes_Ext|pctl_MultiDiscPolicyTypes_Ext_TypeCode_policyType / pctl_MultiDiscPolicyTypes_Ext_Name_policyType / pctl_MultiDiscPolicyTypes_Ext_Description_policyType|TypeCode / Name / Description|N|pctl_MultiDiscPolicyTypes_Ext_TypeCode_policyType / pctl_MultiDiscPolicyTypes_Ext_Name_policyType / pctl_MultiDiscPolicyTypes_Ext_Description_policyType
PolicyCenter.dbo.pc_mvr|Gender|ID|PolicyCenter.dbo.pctl_GenderType|pctl_GenderType_TypeCode / pctl_GenderType_Name / pctl_GenderType_Description|TypeCode / Name / Description|Y|pctl_GenderType_TypeCode_Gender / pctl_GenderType_Name_Gender / pctl_GenderType_Description_Gender
PolicyCenter.dbo.pc_mvr|Subtype|ID|PolicyCenter.dbo.pctl_MVR|pctl_MVR_TypeCode / pctl_MVR_Name / pctl_MVR_Description|TypeCode / Name / Description|Y|pctl_MVR_TypeCode_Subtype / pctl_MVR_Name_Subtype / pctl_MVR_Description_Subtype
PolicyCenter.dbo.pc_mvrconfig|Jurisdiction|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
PolicyCenter.dbo.pc_mvrconfig|UWCompanyCode|ID|PolicyCenter.dbo.pctl_UWCompanyCode|pctl_UWCompanyCode_TypeCode / pctl_UWCompanyCode_Name / pctl_UWCompanyCode_Description|TypeCode / Name / Description|Y|pctl_UWCompanyCode_TypeCode_UWCompanyCode / pctl_UWCompanyCode_Name_UWCompanyCode / pctl_UWCompanyCode_Description_UWCompanyCode
PolicyCenter.dbo.pc_mvrincident|IncidentType|ID|PolicyCenter.dbo.pctl_MVRIncidentType|pctl_MVRIncidentType_TypeCode / pctl_MVRIncidentType_Name / pctl_MVRIncidentType_Description|TypeCode / Name / Description|Y|pctl_MVRIncidentType_TypeCode_IncidentType / pctl_MVRIncidentType_Name_IncidentType / pctl_MVRIncidentType_Description_IncidentType
PolicyCenter.dbo.pc_mvrincident|Subtype|ID|PolicyCenter.dbo.pctl_MVRIncident|pctl_MVRIncident_TypeCode / pctl_MVRIncident_Name / pctl_MVRIncident_Description|TypeCode / Name / Description|Y|pctl_MVRIncident_TypeCode_Subtype / pctl_MVRIncident_Name_Subtype / pctl_MVRIncident_Description_Subtype
PolicyCenter.dbo.pc_mvrlicense|LicenseState|ID|PolicyCenter.dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description|Y|pctl_State_TypeCode_LicenseState / pctl_State_Name_LicenseState / pctl_State_Description_LicenseState
PolicyCenter.dbo.pc_mvrlicense|Subtype|ID|PolicyCenter.dbo.pctl_MVRLicense|pctl_MVRLicense_TypeCode / pctl_MVRLicense_Name / pctl_MVRLicense_Description|TypeCode / Name / Description|Y|pctl_MVRLicense_TypeCode_Subtype / pctl_MVRLicense_Name_Subtype / pctl_MVRLicense_Description_Subtype
PolicyCenter.dbo.pc_mvrorder|LicenseStateSC|ID|PolicyCenter.dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description|Y|pctl_State_TypeCode_LicenseStateSC / pctl_State_Name_LicenseStateSC / pctl_State_Description_LicenseStateSC
PolicyCenter.dbo.pc_mvrorder|MVRResponse|ID|PolicyCenter.dbo.pctl_MVRResponse|pctl_MVRResponse_TypeCode / pctl_MVRResponse_Name / pctl_MVRResponse_Description|TypeCode / Name / Description|Y|pctl_MVRResponse_TypeCode_MVRResponse / pctl_MVRResponse_Name_MVRResponse / pctl_MVRResponse_Description_MVRResponse
PolicyCenter.dbo.pc_mvrorder|OrderStatus|ID|PolicyCenter.dbo.pctl_MVRStatus|pctl_MVRStatus_TypeCode / pctl_MVRStatus_Name / pctl_MVRStatus_Description|TypeCode / Name / Description|Y|pctl_MVRStatus_TypeCode_OrderStatus / pctl_MVRStatus_Name_OrderStatus / pctl_MVRStatus_Description_OrderStatus
PolicyCenter.dbo.pc_mvrorder|Subtype|ID|PolicyCenter.dbo.pctl_MVROrder|pctl_MVROrder_TypeCode / pctl_MVROrder_Name / pctl_MVROrder_Description|TypeCode / Name / Description|Y|pctl_MVROrder_TypeCode_Subtype / pctl_MVROrder_Name_Subtype / pctl_MVROrder_Description_Subtype
PolicyCenter.dbo.pcx_naicsdetails|InBopAppetite|ID|PolicyCenter.dbo.pctl_IndustryAppetite|pctl_IndustryAppetite_TypeCode2 / pctl_IndustryAppetite_Name2 / pctl_IndustryAppetite_Description2|TypeCode / Name / Description|Y|pctl_IndustryAppetite_TypeCode_InBopAppetite / pctl_IndustryAppetite_Name_InBopAppetite / pctl_IndustryAppetite_Description_InBopAppetite
PolicyCenter.dbo.pcx_naicsdetails|InCppAppetite|ID|PolicyCenter.dbo.pctl_IndustryAppetite|pctl_IndustryAppetite_TypeCode1 / pctl_IndustryAppetite_Name1 / pctl_IndustryAppetite_Description1|TypeCode / Name / Description|Y|pctl_IndustryAppetite_TypeCode_InCppAppetite / pctl_IndustryAppetite_Name_InCppAppetite / pctl_IndustryAppetite_Description_InCppAppetite
PolicyCenter.dbo.pcx_nonbillableamount_ext|ActualTermAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur
PolicyCenter.dbo.pcx_nonbillableamount_ext|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_nonbillableamount_ext|ChargePattern|ID|PolicyCenter.dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode / pctl_ChargePattern_Name / pctl_ChargePattern_Description|TypeCode / Name / Description|Y|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern
PolicyCenter.dbo.pcx_nonbillableamount_ext|ProrationMethod|ID|PolicyCenter.dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode / pctl_ProrationMethod_Name / pctl_ProrationMethod_Description|TypeCode / Name / Description|Y|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod
PolicyCenter.dbo.pcx_nonbillableamount_ext|RateAmountType|ID|PolicyCenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode / pctl_RateAmountType_Name / pctl_RateAmountType_Description|TypeCode / Name / Description|Y|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType
PolicyCenter.dbo.pcx_nonbillableamount_ext|RoundingMode|ID|PolicyCenter.dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode / pctl_RoundingModeType_Name / pctl_RoundingModeType_Description|TypeCode / Name / Description|Y|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode
PolicyCenter.dbo.pcx_nonbillableamount_ext|Subtype|ID|PolicyCenter.dbo.pctl_NonBillableAmount_Ext|pctl_NonBillableAmount_Ext_TypeCode / pctl_NonBillableAmount_Ext_Name / pctl_NonBillableAmount_Ext_Description|TypeCode / Name / Description|Y|pctl_NonBillableAmount_Ext_TypeCode_Subtype / pctl_NonBillableAmount_Ext_Name_Subtype / pctl_NonBillableAmount_Ext_Description_Subtype
PolicyCenter.dbo.pc_note|Language|ID|PolicyCenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode / pctl_LanguageType_Name / pctl_LanguageType_Description|TypeCode / Name / Description|Y|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
PolicyCenter.dbo.pc_note|SecurityType|ID|PolicyCenter.dbo.pctl_NoteSecurityType|pctl_NoteSecurityType_TypeCode / pctl_NoteSecurityType_Name / pctl_NoteSecurityType_Description|TypeCode / Name / Description|Y|pctl_NoteSecurityType_TypeCode_SecurityType / pctl_NoteSecurityType_Name_SecurityType / pctl_NoteSecurityType_Description_SecurityType
PolicyCenter.dbo.pc_note|Topic|ID|PolicyCenter.dbo.pctl_NoteTopicType|pctl_NoteTopicType_TypeCode / pctl_NoteTopicType_Name / pctl_NoteTopicType_Description|TypeCode / Name / Description|Y|pctl_NoteTopicType_TypeCode_Topic / pctl_NoteTopicType_Name_Topic / pctl_NoteTopicType_Description_Topic
PolicyCenter.dbo.pcx_NoticeDelivery|Product|ID|PolicyCenter.dbo.pctl_PolicyLine|pctl_PolicyLine_TypeCode / pctl_PolicyLine_Name / pctl_PolicyLine_Description|TypeCode / Name / Description|Y|pctl_PolicyLine_TypeCode_Product / pctl_PolicyLine_Name_Product / pctl_PolicyLine_Description_Product
PolicyCenter.dbo.pcx_NoticeDelivery|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pcx_NoticeDelivery|Subtype|ID|PolicyCenter.dbo.pctl_NoticeDelivery|pctl_NoticeDelivery_TypeCode / pctl_NoticeDelivery_Name / pctl_NoticeDelivery_Description|TypeCode / Name / Description|Y|pctl_NoticeDelivery_TypeCode_Subtype / pctl_NoticeDelivery_Name_Subtype / pctl_NoticeDelivery_Description_Subtype
PolicyCenter.dbo.pc_notificationconfig|ActionType|ID|PolicyCenter.dbo.pctl_NotificationActionType|pctl_NotificationActionType_TypeCode / pctl_NotificationActionType_Name / pctl_NotificationActionType_Description|TypeCode / Name / Description|Y|pctl_NotificationActionType_TypeCode_ActionType / pctl_NotificationActionType_Name_ActionType / pctl_NotificationActionType_Description_ActionType
PolicyCenter.dbo.pc_notificationconfig|Category|ID|PolicyCenter.dbo.pctl_NotificationCategory|pctl_NotificationCategory_TypeCode / pctl_NotificationCategory_Name / pctl_NotificationCategory_Description|TypeCode / Name / Description|Y|pctl_NotificationCategory_TypeCode_Category / pctl_NotificationCategory_Name_Category / pctl_NotificationCategory_Description_Category
PolicyCenter.dbo.pc_notificationconfig|Jurisdiction|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_Jurisdiction / pctl_Jurisdiction_Name_Jurisdiction / pctl_Jurisdiction_Description_Jurisdiction
PolicyCenter.dbo.pcx_npcancelnoticeExt|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pcx_npcanceltransclsedays_ext|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_offeringlookup|Availability|ID|PolicyCenter.dbo.pctl_AvailabilityType|pctl_AvailabilityType_TypeCode / pctl_AvailabilityType_Name / pctl_AvailabilityType_Description|TypeCode / Name / Description|Y|pctl_AvailabilityType_TypeCode_Availability / pctl_AvailabilityType_Name_Availability / pctl_AvailabilityType_Description_Availability
PolicyCenter.dbo.pc_offeringlookup|JobType|ID|PolicyCenter.dbo.pctl_Job|pctl_Job_TypeCode / pctl_Job_Name / pctl_Job_Description|TypeCode / Name / Description|Y|pctl_Job_TypeCode_JobType / pctl_Job_Name_JobType / pctl_Job_Description_JobType
PolicyCenter.dbo.pc_offeringlookup|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_offeringlookup|Subtype|ID|PolicyCenter.dbo.pctl_OfferingLookup|pctl_OfferingLookup_TypeCode / pctl_OfferingLookup_Name / pctl_OfferingLookup_Description|TypeCode / Name / Description|Y|pctl_OfferingLookup_TypeCode_Subtype / pctl_OfferingLookup_Name_Subtype / pctl_OfferingLookup_Description_Subtype
PolicyCenter.dbo.pc_officialid|OfficialIDType|ID|PolicyCenter.dbo.pctl_OfficialIDType|pctl_OfficialIDType_TypeCode / pctl_OfficialIDType_Name / pctl_OfficialIDType_Description|TypeCode / Name / Description|Y|pctl_OfficialIDType_TypeCode_OfficialIDType / pctl_OfficialIDType_Name_OfficialIDType / pctl_OfficialIDType_Description_OfficialIDType
PolicyCenter.dbo.pc_officialid|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode / pctl_Jurisdiction_Name / pctl_Jurisdiction_Description|TypeCode / Name / Description|Y|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_officialid|Subtype|ID|PolicyCenter.dbo.pctl_OfficialID|pctl_OfficialID_TypeCode / pctl_OfficialID_Name / pctl_OfficialID_Description|TypeCode / Name / Description|Y|pctl_OfficialID_TypeCode_Subtype / pctl_OfficialID_Name_Subtype / pctl_OfficialID_Description_Subtype
PolicyCenter.dbo.pc_officialidvalidationinfo|OfficialIdRequiredType|ID|PolicyCenter.dbo.pctl_OfficialIdRequiredType|pctl_OfficialIdRequiredType_TypeCode / pctl_OfficialIdRequiredType_Name / pctl_OfficialIdRequiredType_Description|TypeCode / Name / Description|Y|pctl_OfficialIdRequiredType_TypeCode_OfficialIdRequiredType / pctl_OfficialIdRequiredType_Name_OfficialIdRequiredType / pctl_OfficialIdRequiredType_Description_OfficialIdRequiredType
PolicyCenter.dbo.pc_officialidvalidationinfo|OfficialIDType|ID|PolicyCenter.dbo.pctl_OfficialIDType|pctl_OfficialIDType_TypeCode / pctl_OfficialIDType_Name / pctl_OfficialIDType_Description|TypeCode / Name / Description|Y|pctl_OfficialIDType_TypeCode_OfficialIDType / pctl_OfficialIDType_Name_OfficialIDType / pctl_OfficialIDType_Description_OfficialIDType
PolicyCenter.dbo.pc_officialidvalidationinfo|State|ID|PolicyCenter.dbo.pctl_State|pctl_State_TypeCode / pctl_State_Name / pctl_State_Description|TypeCode / Name / Description|Y|pctl_State_TypeCode_State / pctl_State_Name_State / pctl_State_Description_State
PolicyCenter.dbo.pc_organization|ProducerStatus|ID|PolicyCenter.dbo.pctl_ProducerStatus|pctl_ProducerStatus_TypeCode / pctl_ProducerStatus_Name / pctl_ProducerStatus_Description|TypeCode / Name / Description|Y|pctl_ProducerStatus_TypeCode_ProducerStatus / pctl_ProducerStatus_Name_ProducerStatus / pctl_ProducerStatus_Description_ProducerStatus
PolicyCenter.dbo.pc_organization|Tier|ID|PolicyCenter.dbo.pctl_Tier|pctl_Tier_TypeCode / pctl_Tier_Name / pctl_Tier_Description|TypeCode / Name / Description|Y|pctl_Tier_TypeCode_Tier / pctl_Tier_Name_Tier / pctl_Tier_Description_Tier
PolicyCenter.dbo.pc_organization|Type|ID|PolicyCenter.dbo.pctl_BusinessType|pctl_BusinessType_TypeCode / pctl_BusinessType_Name / pctl_BusinessType_Description|TypeCode / Name / Description|Y|pctl_BusinessType_TypeCode_Type / pctl_BusinessType_Name_Type / pctl_BusinessType_Description_Type
PolicyCenter.dbo.pc_OrganizationZoneAdmin|Country|ID|PolicyCenter.dbo.pctl_Country|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country|TypeCode / Name / Description|N|pctl_Country_TypeCode_Country / pctl_Country_Name_Country / pctl_Country_Description_Country
PolicyCenter.dbo.pc_OrganizationZoneAdmin|ZoneType|ID|PolicyCenter.dbo.pctl_ZoneType|pctl_ZoneType_TypeCode_ZoneType / pctl_ZoneType_Name_ZoneType / pctl_ZoneType_Description_ZoneType|TypeCode / Name / Description|N|pctl_ZoneType_TypeCode_ZoneType / pctl_ZoneType_Name_ZoneType / pctl_ZoneType_Description_ZoneType
PolicyCenter.dbo.pcx_otherMembers|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_pacededpremiumhistory|Reason|ID|PolicyCenter.dbo.pctl_RIRecalcReason|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason|TypeCode / Name / Description|N|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason
PolicyCenter.dbo.pc_pacededpremiumtransaction|BasisGNP_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur
PolicyCenter.dbo.pc_pacededpremiumtransaction|CededPremium_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur
PolicyCenter.dbo.pc_pacededpremiumtransaction|CededPremiumMarkup_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur
PolicyCenter.dbo.pc_pacededpremiumtransaction|CededRiskAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur
PolicyCenter.dbo.pc_pacededpremiumtransaction|Commission_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur
PolicyCenter.dbo.pcx_PAClassCodeSys_Ext|VehicleOperator|ID|PolicyCenter.dbo.pctl_VehicleOperator_Ext|pctl_VehicleOperator_Ext_TypeCode_VehicleOperator / pctl_VehicleOperator_Ext_Name_VehicleOperator / pctl_VehicleOperator_Ext_Description_VehicleOperator|TypeCode / Name / Description|N|pctl_VehicleOperator_Ext_TypeCode_VehicleOperator / pctl_VehicleOperator_Ext_Name_VehicleOperator / pctl_VehicleOperator_Ext_Description_VehicleOperator
PolicyCenter.dbo.pcx_PAClassCodeSys_Ext|VehicleUse|ID|PolicyCenter.dbo.pctl_VehiclePrimaryUse|pctl_VehiclePrimaryUse_TypeCode_VehicleUse / pctl_VehiclePrimaryUse_Name_VehicleUse / pctl_VehiclePrimaryUse_Description_VehicleUse|TypeCode / Name / Description|N|pctl_VehiclePrimaryUse_TypeCode_VehicleUse / pctl_VehiclePrimaryUse_Name_VehicleUse / pctl_VehiclePrimaryUse_Description_VehicleUse
PolicyCenter.dbo.pc_pacost|ActualAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode3 / pctl_Currency_Name3 / pctl_Currency_Description3|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur
PolicyCenter.dbo.pc_pacost|ActualAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode10 /  pctl_Currency_Name10 /  pctl_Currency_Description10|TypeCode / Name / Description|Y|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur
